gid,nse,kge,top1_nse,top1_bias_pct,q99_dist_bias_pct,coverage
41016,0.7582052946090698,0.6121234161708693,-2.511115550994873,-45.62322998046875,-34.67288589477539,0.49053159936116814
41019,0.8373090624809265,0.8592633528678735,-0.760520339012146,-22.164833068847656,-21.351587295532227,0.7646509455988793
41020,0.7951411604881287,0.7598046251132524,-2.9706151485443115,-38.34571075439453,-18.905527114868164,0.745662100456621
41022,0.8509945869445801,0.8058301919238451,0.09788119792938232,-24.623823165893555,-10.228949546813965,0.8208989276751084
41023,0.8932093977928162,0.7176509034614293,-3.974855422973633,-13.860774040222168,-5.641132354736328,0.8699520876112252
41025,0.8424068093299866,0.7812924356789359,-1.3291394710540771,-27.30659294128418,-28.642690658569336,0.7494866529774127
41027,0.7000858783721924,0.6081491063586462,-0.9931566715240479,-49.83854293823242,-34.37740707397461,0.5925165411818389
41028,0.7435430884361267,0.7657132714339896,-2.986975908279419,-41.63661575317383,-23.5382080078125,0.6737394478667579
42001,0.7676503658294678,0.7073975674707,-0.5672610998153687,-32.4561882019043,-10.429734230041504,0.6637006616472736
42003,0.808027982711792,0.7255823468980709,-2.017190933227539,-37.44382095336914,-29.322982788085938,0.7366959740860712
42004,0.9219195246696472,0.8563796715750915,-31.549766540527344,-7.503705978393555,-8.485156059265137,0.6018708647045403
42006,0.9416536092758179,0.8799331593481492,-4.281610012054443,-21.276777267456055,-15.338420867919922,0.5649098790782568
